Date,Workout Name,Exercise Name,Set Order,Weight,Weight Unit,Reps,RPE,Distance,Distance Unit,Seconds,Notes,Workout Notes,Workout Duration
2020-07-20 17:55:11,Upper Body and Core,Plank,1,,,,,,mi.,30,,,47m
2020-07-20 17:55:11,Upper Body and Core,Plank,2,,,,,,mi.,26,,,47m
2020-07-20 17:55:11,Upper Body and Core,Plank,3,,,,,,mi.,30,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Squat (Bodyweight),1,,,20,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Squat (Bodyweight),2,,,20,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Squat (Bodyweight),3,,,20,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Goblet Squat (Kettlebell),1,35,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Goblet Squat (Kettlebell),2,35,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Goblet Squat (Kettlebell),3,35,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Bulgarian Split Squat,1,35,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Bulgarian Split Squat,2,35,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Bulgarian Split Squat,3,35,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Lunge (Dumbbell),1,0,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Lunge (Dumbbell),2,0,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Lunge (Dumbbell),3,0,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Kettlebell Swing,1,35,lbs,25,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Kettlebell Swing,2,35,lbs,25,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Kettlebell Swing,3,35,lbs,25,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Side Bend (Dumbbell),1,35,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Side Bend (Dumbbell),2,35,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Side Bend (Dumbbell),3,35,lbs,10,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Russian Twist,1,,,6,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Russian Twist,2,,,6,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Russian Twist,3,,,7,,,,0,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Side Plank,1,,,,,,mi.,40,,,47m
2020-07-21 17:57:04,Lower Body and Cardio,Side Plank,2,,,,,,mi.,40,,,47m
2020-07-23 17:15:58,Upper Body and Core,Wide Pull Up,1,,,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Wide Pull Up,2,,,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Wide Pull Up,3,,,4,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Wide Pull Up,4,,,4,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Wide Pull Up,5,,,4,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Wide Pull Up,6,,,3,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Inverted Row (Bodyweight),1,,,12,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Inverted Row (Bodyweight),2,,,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Inverted Row (Bodyweight),3,,,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Chest Dip,1,0,lbs,10,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Chest Dip,2,15,lbs,8,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Chest Dip,3,15,lbs,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Push Up,1,0,lbs,15,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Push Up,2,0,lbs,9,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Push Up,3,,,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Kettlebell Press,1,35,lbs,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Kettlebell Press,2,35,lbs,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Kettlebell Press,3,35,lbs,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Hanging Knee Raise,1,,,12,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Hanging Knee Raise,2,,,12,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Hanging Knee Raise,3,,,8,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Reverse Crunch,1,,,10,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Reverse Crunch,2,,,10,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Reverse Crunch,3,,,6,,,,0,,,48m
2020-07-23 17:15:58,Upper Body and Core,Plank,1,,,,,,mi.,30,,,48m
2020-07-23 17:15:58,Upper Body and Core,Plank,2,,,,,,mi.,30,,,48m
2020-07-23 17:15:58,Upper Body and Core,Plank,3,,,,,,mi.,30,,,48m
2020-08-03 17:53:19,Upper Body and Core,Wide Pull Up,1,,,5,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Wide Pull Up,2,,,5,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Wide Pull Up,3,,,5,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Wide Pull Up,4,,,5,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Wide Pull Up,5,,,4,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Wide Pull Up,6,,,3,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Inverted Row (Bodyweight),1,,,7,,,,0,Horizontal,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Inverted Row (Bodyweight),2,,,6,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Inverted Row (Bodyweight),3,,,6,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Chest Dip,1,0,lbs,12,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Chest Dip,2,0,lbs,10,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Chest Dip,3,0,lbs,4,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Push Up,1,0,lbs,16,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Push Up,2,0,lbs,15,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Push Up,3,,,9,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Kettlebell Press,1,35,lbs,5,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Kettlebell Press,2,35,lbs,5,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Kettlebell Press,3,35,lbs,5,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,KB lateral Raise,1,15,lbs,8,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,KB lateral Raise,2,15,lbs,8,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,KB lateral Raise,3,15,lbs,9,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Hanging Knee Raise,1,,,15,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Hanging Knee Raise,2,,,12,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Hanging Knee Raise,3,,,8,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Reverse Crunch,1,,,8,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Reverse Crunch,2,,,8,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Reverse Crunch,3,,,6,,,,0,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Plank,1,,,,,,mi.,24,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Plank,2,,,,,,mi.,24,,,1h 10m
2020-08-03 17:53:19,Upper Body and Core,Plank,3,,,,,,mi.,30,,,1h 10m
2020-08-04 17:59:30,Lower Body and Cardio,Squat (Bodyweight),1,,,20,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Squat (Bodyweight),2,,,20,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Squat (Bodyweight),3,,,20,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Goblet Squat (Kettlebell),1,35,lbs,15,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Goblet Squat (Kettlebell),2,35,lbs,15,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Goblet Squat (Kettlebell),3,35,lbs,15,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Bulgarian Split Squat,1,35,lbs,10,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Bulgarian Split Squat,2,35,lbs,10,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Bulgarian Split Squat,3,35,lbs,107,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Lunge (Dumbbell),1,0,lbs,12,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Lunge (Dumbbell),2,0,lbs,10,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Lunge (Dumbbell),3,0,lbs,10,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Kettlebell Swing,1,35,lbs,20,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Kettlebell Swing,2,35,lbs,20,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Kettlebell Swing,3,35,lbs,20,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Side Bend (Dumbbell),1,35,lbs,12,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Side Bend (Dumbbell),2,35,lbs,12,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Side Bend (Dumbbell),3,35,lbs,20,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Russian Twist,1,,,10,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Russian Twist,2,,,10,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Russian Twist,3,,,13,,,,0,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Side Plank,1,,,,,,mi.,60,,,54m
2020-08-04 17:59:30,Lower Body and Cardio,Side Plank,2,,,,,,mi.,60,,,54m
2020-08-06 18:23:43,Upper Body and Core,Push Up,1,0,lbs,20,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Push Up,2,0,lbs,15,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Push Up,3,,,11,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Kettlebell Press,1,35,lbs,7,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Kettlebell Press,2,35,lbs,7,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Kettlebell Press,3,35,lbs,6,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Chin Up,1,,,12,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Chin Up,2,,,7,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Chin Up,3,,,5,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Chin Up,4,,,5,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Chin Up,5,,,4,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Chin Up,6,,,6,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Chest Dip,1,15,lbs,5,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Chest Dip,2,15,lbs,5,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Chest Dip,3,15,lbs,5,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Inverted Row (Bodyweight),1,,,8,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Inverted Row (Bodyweight),2,,,8,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Inverted Row (Bodyweight),3,,,6,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,KB lateral Raise,1,15,lbs,10,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,KB lateral Raise,2,15,lbs,10,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,KB lateral Raise,3,15,lbs,10,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Hanging Knee Raise,1,,,17,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Hanging Knee Raise,2,,,10,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Hanging Knee Raise,3,,,8,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Bicycle Crunch,1,,,8,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Bicycle Crunch,2,,,5,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Bicycle Crunch,3,,,6,,,,0,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Plank,1,,,,,,mi.,30,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Plank,2,,,,,,mi.,31,,,1h 3m
2020-08-06 18:23:43,Upper Body and Core,Plank,3,,,,,,mi.,24,,,1h 3m
2020-08-07 17:38:02,Lower Body and Cardio,Squat (Bodyweight),1,,,20,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Squat (Bodyweight),2,,,20,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Squat (Bodyweight),3,,,20,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Goblet Squat (Kettlebell),1,35,lbs,15,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Goblet Squat (Kettlebell),2,35,lbs,15,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Goblet Squat (Kettlebell),3,35,lbs,15,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Lunge (Dumbbell),1,0,lbs,15,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Lunge (Dumbbell),2,0,lbs,15,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Lunge (Dumbbell),3,0,lbs,15,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Kettlebell Swing,1,35,lbs,20,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Kettlebell Swing,2,35,lbs,20,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Kettlebell Swing,3,35,lbs,20,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Side Bend (Dumbbell),1,35,lbs,20,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Side Bend (Dumbbell),2,35,lbs,20,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Side Bend (Dumbbell),3,35,lbs,20,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Russian Twist,1,,,12,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Russian Twist,2,,,10,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Russian Twist,3,,,15,,,,0,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Side Plank,1,,,,,,mi.,60,,,47m
2020-08-07 17:38:02,Lower Body and Cardio,Side Plank,2,,,,,,mi.,60,,,47m
2020-08-08 9:45:31,Morning Workout,Pull Up,1,,,9,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Pull Up,2,,,8,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Pull Up,3,,,7,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Pull Up,4,,,6,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Pull Up,5,,,5,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Inverted Row (Bodyweight),1,,,8,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Inverted Row (Bodyweight),2,,,8,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Inverted Row (Bodyweight),3,,,8,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Bent Over Row (Dumbbell),1,35,lbs,12,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Bent Over Row (Dumbbell),2,35,lbs,12,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Bent Over Row (Dumbbell),3,35,lbs,12,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Bicep Curl (Dumbbell),1,35,lbs,4,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Waiter Curl,1,35,lbs,8,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Waiter Curl,2,35,lbs,8,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Waiter Curl,3,35,lbs,8,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Superman,1,,,15,,,,0,,,59m
2020-08-08 9:45:31,Morning Workout,Superman,2,,,15,,,,0,,,59m
2020-08-09 11:54:34,Morning Workout,Pull Up,1,,,9,,,,0,,,18m
2020-08-09 11:54:34,Morning Workout,Pull Up,2,,,8,,,,0,,,18m
2020-08-09 11:54:34,Morning Workout,Pull Up,3,,,7,,,,0,,,18m
2020-08-09 11:54:34,Morning Workout,Pull Up,4,,,6,,,,0,,,18m
2020-08-09 11:54:34,Morning Workout,Pull Up,5,,,6,,,,0,,,18m
2020-08-10 18:02:26,Upper Body and Core,Pull Up,1,,,9,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Pull Up,2,,,8,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Pull Up,3,,,7,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Pull Up,4,,,7,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Pull Up,5,,,6,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Inverted Row (Bodyweight),1,,,10,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Inverted Row (Bodyweight),2,,,7,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Inverted Row (Bodyweight),3,,,6,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Push Up,1,0,lbs,25,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Push Up,2,0,lbs,15,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Push Up,3,,,14,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Chest Dip,1,15,lbs,4,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Chest Dip,2,15,lbs,5,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Chest Dip,3,15,lbs,5,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Kettlebell Press,1,35,lbs,7,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Kettlebell Press,2,35,lbs,7,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Kettlebell Press,3,35,lbs,7,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,KB lateral Raise,1,15,lbs,10,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,KB lateral Raise,2,15,lbs,10,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,KB lateral Raise,3,15,lbs,10,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Hanging Knee Raise,1,,,15,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Hanging Knee Raise,2,,,10,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Hanging Knee Raise,3,,,11,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Bicycle Crunch,1,,,8,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Bicycle Crunch,2,,,8,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Bicycle Crunch,3,,,9,,,,0,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Plank,1,,,,,,mi.,30,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Plank,2,,,,,,mi.,30,,,1h 13m
2020-08-10 18:02:26,Upper Body and Core,Plank,3,,,,,,mi.,30,,,1h 13m
2020-08-11 7:15:30,Lower Body and Cardio,Squat (Bodyweight),1,,,20,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Squat (Bodyweight),2,,,20,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Squat (Bodyweight),3,,,20,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Goblet Squat (Kettlebell),1,35,lbs,15,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Goblet Squat (Kettlebell),2,35,lbs,15,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Goblet Squat (Kettlebell),3,35,lbs,15,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Bulgarian Split Squat,1,35,lbs,12,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Bulgarian Split Squat,2,35,lbs,12,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Bulgarian Split Squat,3,35,lbs,12,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Romanian Deadlift (Dumbbell),1,35,lbs,10,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Romanian Deadlift (Dumbbell),2,35,lbs,10,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Romanian Deadlift (Dumbbell),3,35,lbs,10,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Kettlebell Swing,1,35,lbs,20,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Kettlebell Swing,2,35,lbs,20,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Kettlebell Swing,3,35,lbs,20,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Side Bend (Dumbbell),1,35,lbs,12,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Side Bend (Dumbbell),2,35,lbs,12,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Side Bend (Dumbbell),3,35,lbs,20,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Russian Twist,1,,,10,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Russian Twist,2,,,10,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Russian Twist,3,,,15,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Plank ups ,1,,,10,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Plank ups ,2,,,10,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Plank ups ,3,,,10,,,,0,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Side Plank,1,,,,,,mi.,30,,,50m
2020-08-11 7:15:30,Lower Body and Cardio,Side Plank,2,,,,,,mi.,30,,,50m
2020-08-11 19:20:23,Evening Workout,Pull Up,1,,,9,,,,0,,,12m
2020-08-11 19:20:23,Evening Workout,Pull Up,2,,,8,,,,0,,,12m
2020-08-11 19:20:23,Evening Workout,Pull Up,3,,,8,,,,0,,,12m
2020-08-11 19:20:23,Evening Workout,Pull Up,4,,,7,,,,0,,,12m
2020-08-11 19:20:23,Evening Workout,Pull Up,5,,,6,,,,0,,,12m
2020-08-12 17:35:54,Afternoon Workout,Pull Up,1,,,9,,,,0,,,15m
2020-08-12 17:35:54,Afternoon Workout,Pull Up,2,,,9,,,,0,,,15m
2020-08-12 17:35:54,Afternoon Workout,Pull Up,3,,,8,,,,0,,,15m
2020-08-12 17:35:54,Afternoon Workout,Pull Up,4,,,7,,,,0,,,15m
2020-08-12 17:35:54,Afternoon Workout,Pull Up,5,,,6,,,,0,,,15m
2020-08-12 17:35:54,Afternoon Workout,Kettlebell Swing,1,35,lbs,10,,,,0,,,15m
2020-08-13 12:12:00,Upper Body and Core,Inverted Row (Bodyweight),1,,,10,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Inverted Row (Bodyweight),2,,,10,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Inverted Row (Bodyweight),3,,,7,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Push Up,1,0,lbs,20,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Push Up,2,0,lbs,20,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Push Up,3,,,11,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Chest Dip,1,0,lbs,7,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Chest Dip,2,0,lbs,6,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Chest Dip,3,0,lbs,9,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Kettlebell Press,1,35,lbs,5,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Kettlebell Press,2,35,lbs,7,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Kettlebell Press,3,35,lbs,7,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,KB lateral Raise,1,15,lbs,8,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,KB lateral Raise,2,15,lbs,10,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,KB lateral Raise,3,15,lbs,10,,,,0,,,29m
2020-08-13 12:12:00,Upper Body and Core,Hanging Knee Raise,1,,,20,,,,0,,,29m
2020-08-15 9:53:21,Lower Body and Cardio,Pull Up,1,,,10,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Pull Up,2,,,9,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Pull Up,3,,,8,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Pull Up,4,,,7,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Pull Up,5,,,6,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Squat (Bodyweight),1,,,30,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Squat (Bodyweight),2,,,30,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Squat (Bodyweight),3,,,30,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Goblet Squat (Kettlebell),1,35,lbs,15,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Goblet Squat (Kettlebell),2,35,lbs,15,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Goblet Squat (Kettlebell),3,35,lbs,15,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Bulgarian Split Squat,1,35,lbs,12,,,,0,,,1h 10m
2020-08-15 9:53:21,Lower Body and Cardio,Bulgarian Split Squat,2,35,lbs,10,,,,0,,,1h 10m
